Postcode,diagnosis_date,acquired,Localgovernmentarea
3929,22/03/2020,1,1
3929,25/03/2020,1,1
3929,30/03/2020,1,1
3930,3/12/2020,1,1
3930,8/05/2020,1,1
3930,16/03/2020,1,1
3930,17/03/2020,2,2
3930,18/04/2020,1,1
3930,19/03/2020,1,1
3930,22/03/2020,1,1
3930,24/07/2020,1,1
3930,25/03/2020,1,1
3930,30/05/2020,1,1
3931,8/06/2020,1,1
3931,8/07/2020,2,2
3931,8/08/2020,3,3
3931,8/09/2020,1,1
3931,8/11/2020,2,2
3931,8/12/2020,5,5
3931,9/02/2020,1,1
3931,13/08/2020,1,1
3931,15/08/2020,5,5
3931,16/08/2020,7,7
3931,17/08/2020,2,2
3931,18/03/2020,1,1
3931,19/03/2020,2,2
3931,19/08/2020,2,2
3931,20/07/2020,2,2
3931,20/08/2020,1,1
3931,22/02/2020,1,1
3931,22/07/2020,1,1
3931,22/08/2020,4,4
3931,24/03/2020,2,2
3931,24/07/2020,1,1
3931,24/08/2020,2,2
3931,25/08/2020,2,2
3931,26/03/2020,1,1
3931,26/08/2020,1,1
3931,27/03/2020,1,1
3931,29/08/2020,1,1
3931,30/03/2020,1,1
3931,30/08/2020,3,3
3931,31/03/2020,2,2
3931,31/08/2020,2,2
3933,25/03/2020,2,2
3934,4/01/2020,1,1
3934,7/12/2020,1,1
3934,8/01/2020,1,1
3934,8/02/2020,1,1
3934,8/06/2020,2,2
3934,8/12/2020,1,1
3934,14/07/2020,1,1
3934,14/08/2020,1,1
3934,15/07/2020,1,1
3934,16/08/2020,3,3
3934,17/04/2020,1,1
3934,17/07/2020,1,1
3934,19/08/2020,2,2
3934,20/04/2020,1,1
3934,20/07/2020,1,1
3934,22/08/2020,1,1
3934,24/03/2020,1,1
3934,25/08/2020,2,2
3934,26/03/2020,1,1
3934,31/07/2020,1,1
3936,8/05/2020,2,2
3936,8/12/2020,1,1
3936,15/08/2020,1,1
3936,19/03/2020,1,1
3936,19/07/2020,1,1
3936,22/03/2020,1,1
3939,8/02/2020,1,1
3939,8/11/2020,1,1
3939,13/08/2020,1,1
3939,14/08/2020,1,1
3939,18/08/2020,3,3
3939,19/06/2020,1,1
3939,22/03/2020,2,2
3940,4/03/2020,1,1
3940,8/11/2020,1,1
3940,13/08/2020,1,1
3940,19/08/2020,1,1
3940,26/07/2020,1,1
3940,29/07/2020,2,2
3941,8/04/2020,2,2
3941,8/07/2020,1,1
3941,20/06/2020,1,1
3941,31/07/2020,1,1
3942,3/08/2020,1,1
3942,27/03/2020,2,2
3943,14/07/2020,2,2
3943,22/03/2020,3,3
3943,23/03/2020,1,1
3944,7/02/2020,1,1
3944,8/11/2020,1,1
3944,24/03/2020,3,3
3944,26/08/2020,1,1
3975,7/02/2020,1,1
3975,7/07/2020,2,2
3975,7/08/2020,2,2
3975,8/02/2020,1,1
3975,8/03/2020,1,1
3975,8/04/2020,3,3
3975,8/11/2020,2,2
3975,9/02/2020,1,1
3975,9/03/2020,1,1
3975,9/05/2020,3,3
3975,9/06/2020,3,3
3975,9/09/2020,2,2
3975,9/11/2020,2,2
3975,9/12/2020,1,1
3975,13/08/2020,3,3
3975,16/07/2020,1,1
3975,17/06/2020,1,1
3975,17/07/2020,1,1
3975,18/07/2020,2,2
3975,20/07/2020,1,1
3975,20/08/2020,1,1
3975,21/06/2020,1,1
3975,21/08/2020,1,1
3975,22/07/2020,2,2
3975,22/08/2020,1,1
3975,23/07/2020,1,1
3975,23/08/2020,1,1
3975,24/07/2020,2,2
3975,24/08/2020,6,6
3975,26/07/2020,2,2
3975,26/08/2020,1,1
3975,29/07/2020,1,1
3975,30/07/2020,1,1
3975,31/07/2020,1,1
3975,31/08/2020,1,1
3976,4/02/2020,1,1
3976,4/08/2020,1,1
3976,6/04/2020,1,1
3976,7/03/2020,2,2
3976,7/09/2020,1,1
3976,7/10/2020,4,4
3976,8/01/2020,1,1
3976,8/02/2020,4,4
3976,8/03/2020,1,1
3976,8/05/2020,3,3
3976,8/06/2020,2,2
3976,8/07/2020,1,1
3976,8/08/2020,3,3
3976,8/11/2020,1,1
3976,8/12/2020,1,1
3976,9/03/2020,1,1
3976,9/05/2020,1,1
3976,13/08/2020,1,1
3976,14/08/2020,1,1
3976,15/08/2020,1,1
3976,16/06/2020,1,1
3976,16/07/2020,1,1
3976,17/07/2020,1,1
3976,17/08/2020,2,2
3976,18/07/2020,1,1
3976,19/07/2020,1,1
3976,20/07/2020,2,2
3976,20/08/2020,2,2
3976,21/07/2020,1,1
3976,21/08/2020,3,3
3976,22/07/2020,1,1
3976,22/08/2020,2,2
3976,23/03/2020,1,1
3976,23/08/2020,3,3
3976,24/07/2020,3,3
3976,25/07/2020,2,2
3976,26/07/2020,1,1
3976,27/07/2020,1,1
3976,28/06/2020,1,1
3976,28/07/2020,1,1
3976,28/08/2020,2,2
3976,29/04/2020,1,1
3976,29/07/2020,4,4
3976,29/08/2020,4,4
3976,30/04/2020,3,3
3976,30/07/2020,4,4
3976,30/08/2020,1,1
3976,31/07/2020,9,9
3977,4/06/2020,1,1
3977,4/11/2020,1,1
3977,5/05/2020,1,1
3977,6/03/2020,1,1
3977,7/01/2020,3,3
3977,7/06/2020,1,1
3977,7/07/2020,1,1
3977,7/10/2020,2,2
3977,7/11/2020,2,2
3977,8/01/2020,7,7
3977,8/02/2020,11,11
3977,8/03/2020,4,4
3977,8/04/2020,13,13
3977,8/05/2020,13,13
3977,8/06/2020,9,9
3977,8/07/2020,7,7
3977,8/08/2020,5,5
3977,8/09/2020,5,5
3977,8/10/2020,5,5
3977,8/11/2020,10,10
3977,8/12/2020,4,4
3977,9/01/2020,4,4
3977,9/02/2020,3,3
3977,9/03/2020,3,3
3977,9/04/2020,1,1
3977,9/05/2020,1,1
3977,9/08/2020,1,1
3977,9/10/2020,1,1
3977,9/12/2020,1,1
3977,10/02/2020,1,1
3977,10/04/2020,1,1
3977,10/12/2020,1,1
3977,13/08/2020,7,7
3977,14/07/2020,2,2
3977,14/08/2020,7,7
3977,15/05/2020,1,1
3977,15/07/2020,1,1
3977,15/08/2020,6,6
3977,15/09/2020,3,3
3977,16/07/2020,1,1
3977,16/08/2020,9,9
3977,16/09/2020,2,2
3977,17/03/2020,1,1
3977,17/07/2020,3,3
3977,17/08/2020,16,16
3977,18/07/2020,4,4
3977,19/03/2020,1,1
3977,19/06/2020,1,1
3977,19/07/2020,1,1
3977,19/08/2020,4,4
3977,19/09/2020,7,7
3977,20/07/2020,7,7
3977,20/08/2020,7,7
3977,21/03/2020,1,1
3977,21/07/2020,1,1
3977,21/08/2020,6,6
3977,22/07/2020,3,3
3977,22/08/2020,3,3
3977,23/07/2020,2,2
3977,23/08/2020,6,6
3977,24/06/2020,4,4
3977,24/07/2020,3,3
3977,24/08/2020,1,1
3977,25/03/2020,1,1
3977,25/06/2020,2,2
3977,25/07/2020,3,3
3977,25/08/2020,2,2
3977,26/03/2020,1,1
3977,26/05/2021,1,1
3977,26/07/2020,4,4
3977,26/08/2020,7,7
3977,27/07/2020,8,8
3977,27/08/2020,4,4
3977,28/03/2020,1,1
3977,28/06/2020,1,1
3977,28/07/2020,2,2
3977,29/06/2020,2,2
3977,29/07/2020,13,13
3977,29/08/2020,9,9
3977,30/06/2020,1,1
3977,30/07/2020,6,6
3977,30/08/2020,1,1
3977,30/09/2020,1,1
3977,31/03/2020,1,1
3978,4/06/2020,1,1
3978,4/08/2020,1,1
3978,7/02/2020,1,1
3978,7/07/2020,1,1
3978,8/01/2020,3,3
3978,8/02/2020,2,2
3978,8/03/2020,3,3
3978,8/06/2020,2,2
3978,8/07/2020,2,2
3978,8/08/2020,4,4
3978,8/09/2020,3,3
3978,8/10/2020,1,1
3978,8/11/2020,4,4
3978,8/12/2020,2,2
3978,9/01/2020,4,4
3978,9/02/2020,2,2
3978,9/03/2020,2,2
3978,9/08/2020,1,1
3978,9/09/2020,1,1
3978,9/10/2020,2,2
3978,9/11/2020,1,1
3978,9/12/2020,3,3
3978,10/04/2020,3,3
3978,13/08/2020,8,8
3978,13/09/2020,7,7
3978,14/08/2020,5,5
3978,15/08/2020,1,1
3978,15/09/2020,1,1
3978,16/05/2020,1,1
3978,16/09/2020,1,1
3978,17/08/2020,3,3
3978,18/08/2020,4,4
3978,19/03/2020,1,1
3978,19/08/2020,1,1
3978,19/09/2020,1,1
3978,20/07/2020,1,1
3978,20/08/2020,2,2
3978,22/08/2020,2,2
3978,23/07/2020,1,1
3978,23/09/2020,1,1
3978,24/08/2020,2,2
3978,25/07/2020,1,1
3978,26/03/2020,1,1
3978,26/07/2020,2,2
3978,26/08/2020,1,1
3978,27/03/2020,1,1
3978,27/08/2020,2,2
3978,28/07/2020,1,1
3978,28/09/2020,2,2
3978,29/07/2020,6,6
3978,29/08/2020,1,1
3978,30/07/2020,2,2
3978,31/03/2020,1,1
3978,31/07/2020,2,2
3978,31/08/2020,2,2
3980,8/07/2020,1,1
3980,8/11/2020,3,3
3980,8/12/2020,1,1
3980,18/08/2020,2,2
3981,17/08/2020,1,1
3984,9/05/2020,1,1
3984,9/10/2020,1,1
5555,26/04/2020,1,1
